234
9.730880289352659881e+07	1.993982848131305358e+25	6.425483336583002880e+17	5.859122171830772132e+31
1.117294831350450069e+08	2.093964965547960562e+25	6.521488860017272320e+17	6.727212094979400607e+31
1.283340851858600676e+08	2.898997374342273163e+25	7.147883963446693120e+17	7.726764420039634024e+31
1.473947296483305395e+08	3.560939602235440048e+25	7.629190858885702400e+17	8.874051249055990413e+31
1.692742588286454678e+08	4.311364788185182763e+25	8.103706681916034560e+17	1.019094129019187806e+32
1.943984946291751266e+08	5.201862812198311428e+25	8.594012966060458240e+17	1.170304326744575598e+32
2.232394854629817009e+08	6.211611014400040166e+25	9.107444536107276800e+17	1.343870021023878592e+32
2.563126004536778331e+08	6.421154503956626909e+25	9.195163147968814080e+17	1.542902831069185432e+32
2.944188726243858933e+08	8.978644419847964364e+25	1.047539308461797632e+18	1.772142739258361279e+32
3.380483488364498019e+08	9.069712705682680775e+25	1.050425581755800960e+18	2.034664307446623716e+32
3.882250447042958140e+08	1.091105362803714893e+26	1.089282777319752320e+18	2.336602733237095179e+32
4.458503637155733109e+08	1.312226256603394187e+26	1.142344945188091776e+18	2.683312331027596619e+32
5.120302014540238976e+08	1.577686573005843848e+26	1.197813145905079296e+18	3.081467159934662147e+32
5.880346765593041182e+08	1.896324021772481707e+26	1.255703339907354880e+18	3.538700979270696460e+32
6.755290780355308056e+08	2.776095331966543835e+26	1.345102466517644032e+18	4.065224259512400876e+32
7.755691056895911694e+08	2.737437035449787000e+26	1.339766914510547456e+18	4.666975577266233396e+32
8.906986013306989670e+08	3.287689332193578473e+26	1.427255507828432128e+18	5.359340178398782545e+32
1.022920957717522502e+09	3.947573345941071173e+26	1.496269032464490496e+18	6.154565462518933626e+32
1.174774345392267942e+09	4.738674176501142741e+26	1.568310599300876288e+18	7.067786015580099288e+32
1.349173918715736866e+09	5.686830865574485452e+26	1.643507344551796480e+18	8.116509442326929654e+32
1.549468651053621531e+09	6.780826367863820653e+26	1.719066829455514112e+18	9.320848042348618131e+32
1.779501720790956020e+09	8.054449833861580995e+26	1.795669890800233472e+18	1.070388106556192654e+33
2.043690309019287586e+09	9.496600581801448281e+26	1.871172293913079296e+18	1.229213399491770082e+33
2.347118293630789280e+09	1.127308241239280186e+27	1.952111267559226368e+18	1.411612868164984356e+33
2.695595161530571938e+09	1.345721675404663481e+27	2.038764862686097920e+18	1.621072992082681593e+33
3.095815200077482224e+09	1.610821912131797850e+27	2.130349377398098432e+18	1.861610676562267069e+33
3.555471412046937466e+09	1.933423468664481977e+27	2.227394078016895488e+18	2.137841295751197150e+33
4.083390125139783382e+09	2.319994018268671982e+27	2.328655154141221888e+18	2.455059262287090567e+33
4.689711353184747696e+09	2.783058844335085061e+27	2.434268863376944640e+18	2.819346110585435940e+33
5.386081924831339836e+09	3.337677746608248925e+27	2.544406420684511232e+18	3.237685715461858048e+33
6.185879373219926834e+09	4.001817762161667667e+27	2.659237140780124672e+18	3.718098122132577572e+33
7.104469263511254311e+09	4.797013494073042777e+27	2.778948054968134144e+18	4.269793277936267413e+33
8.159500677188349724e+09	5.748880555155669766e+27	2.903713392822718976e+18	4.903347528395473145e+33
9.371245736740039825e+09	6.888112705861554199e+27	3.033724675130663936e+18	5.630906330628836823e+33
1.076299094080706406e+10	8.251368439585262995e+27	3.169179351736558592e+18	6.466417800659117279e+33
1.236150702164273262e+10	9.885548884835632615e+27	3.310551123591715840e+18	7.425912955530315598e+33
1.419750079012437248e+10	1.184071171247678062e+28	3.457633415137554944e+18	8.527776691200292443e+33
1.632001523853925896e+10	1.947101835197498539e+28	3.954836356944980480e+18	9.801161287093647085e+33
1.874704809917571259e+10	2.369614817414836807e+28	4.140764061576145920e+18	1.125730018504473246e+34
2.151028016867601776e+10	2.031950931684116922e+28	3.999828156068948480e+18	1.291401821698225614e+34
2.470558756660210037e+10	2.431527109135268767e+28	4.169587763161165312e+18	1.483021947184588391e+34
2.837583072391247177e+10	2.841486882274127896e+28	4.324149312130699776e+18	1.703078152243082304e+34
3.259147820876576233e+10	3.354827990893386758e+28	4.492466752013415424e+18	1.955790005750784255e+34
3.743353445538744354e+10	3.991433978450832083e+28	4.674245554181932032e+18	2.245995987432977112e+34
4.299513611474826050e+10	4.746465114428100316e+28	4.862240520026564608e+18	2.579258153602040773e+34
4.938355769929890442e+10	5.485946051493333313e+28	5.022367703434378240e+18	2.961991622149879750e+34
5.672133391023709106e+10	6.567931383659904544e+28	5.225952771414969344e+18	3.401513618236407256e+34
6.514986639103022766e+10	7.859527112018139354e+28	5.437886274377380864e+18	3.906252172273089442e+34
7.483137552452386475e+10	9.401639117079479547e+28	5.658161991385997312e+18	4.485885255039796045e+34
8.595221389245773315e+10	1.124152770579046727e+29	5.886973335282606080e+18	5.151524681118733200e+34
9.872645106668453979e+10	1.343377854519907051e+29	6.124309812501833728e+18	5.915930252213735310e+34
1.133999964354573669e+11	1.604246875846365386e+29	6.370514049613886464e+18	6.793751055863989487e+34
1.302557826647599945e+11	1.858801257433725388e+29	6.579556349706040320e+18	7.801867119423987762e+34
1.496174773228261719e+11	2.170784524058358052e+29	6.802278743046990848e+18	8.959581942648675343e+34
1.718576093678301086e+11	2.576274400359364873e+29	7.054287149890229248e+18	1.028905890118134930e+35
1.974049047453282776e+11	3.053656086819155136e+29	7.312746673261255680e+18	1.181579650952927661e+35
2.267522896403913269e+11	3.616267119239639669e+29	7.577911276545395712e+18	1.356912119674545855e+35
2.604636052386372375e+11	4.279765026858422960e+29	7.850123995668752384e+18	1.558256177694518506e+35
2.991892646880112305e+11	5.069189556778452707e+29	8.132060107762600960e+18	1.789477576029928763e+35
3.436748318438333740e+11	6.003658390848148129e+29	8.422614102453938176e+18	2.055005294924297770e+35
3.947769646798906860e+11	7.096412374833197943e+29	8.718582152222145536e+18	2.359926295835117843e+35
4.534834974381986084e+11	8.249166954140752231e+29	8.990317913070908416e+18	2.710111618416307685e+35
5.231377147581955566e+11	1.968006504164041154e+30	1.007051048022225101e+19	3.129361100328676440e+35
5.983658555425424805e+11	9.374488439548376488e+29	9.207736993704038400e+18	3.574091791311435399e+35
6.873177945136938477e+11	9.950710382099449921e+29	9.297440045309241344e+18	4.104457562065275455e+35
7.894802523053208008e+11	1.058364706717495873e+30	9.383212554213148672e+18	4.713530219269328838e+35
9.068131960220739746e+11	1.127824679873931371e+30	9.465099759509379072e+18	5.412981557969159144e+35
1.041571208561072876e+12	1.225213581632675942e+30	9.564886123822096384e+18	6.216227961774157525e+35
1.196341551224625732e+12	1.339903518793187135e+30	9.667379363649609728e+18	7.138655907031484257e+35
1.374100297325381836e+12	1.477279533786594485e+30	9.774255410499645440e+18	8.197970931541169393e+35
1.578259338640818604e+12	1.642269083048942812e+30	9.886007737088937984e+18	9.414464882354913744e+35
1.812741834348674316e+12	1.840755600141235314e+30	1.000306270820827546e+19	1.081146505235448447e+36
2.082053933900399902e+12	2.080457816995861659e+30	1.012613899773296026e+19	1.241575870641200348e+36
2.391371691149102539e+12	2.368675484598503317e+30	1.025501790440602214e+19	1.425810745537104348e+36
2.746638537923349121e+12	2.701010300889791194e+30	1.038438426138784768e+19	1.637383306239045410e+36
3.154678840325376465e+12	3.117300260394866598e+30	1.052542474081832755e+19	1.880347629074217653e+36
3.623340829634937988e+12	3.620178418209589760e+30	1.067379447286327296e+19	2.159363637289352506e+36
4.161641581536394043e+12	4.227169162205679767e+30	1.082972827647173427e+19	2.479784495449619992e+36
4.779910579677672852e+12	4.949641034056250156e+30	1.099132015154745549e+19	2.847741027868397652e+36
5.490074261930306641e+12	5.825872108151436560e+30	1.116194901520823091e+19	3.270309604190756654e+36
6.305747026816867188e+12	6.863965098439574719e+30	1.133794802443145830e+19	3.755565604947127745e+36
7.242658718714221680e+12	8.114617712641634663e+30	1.152254896436332954e+19	4.312836621080771472e+36
8.318810722011421875e+12	9.603801963488128751e+30	1.171393673256873984e+19	4.952793148607855773e+36
9.554876901211902344e+12	1.136215996645753798e+31	1.191065942444598477e+19	5.687687389097354874e+36
1.097473373819633984e+13	1.349106185290044430e+31	1.211799814447263949e+19	6.531663339712261273e+36
1.260563427376904883e+13	1.601697168585539791e+31	1.233220337939177062e+19	7.500857929867789765e+36
1.447894551389968164e+13	1.901483291040175532e+31	1.255351149144450048e+19	8.613840211228087582e+36
1.663074249864472852e+13	2.260093603333778189e+31	1.278396647032684339e+19	9.891956791406501256e+36
1.910259550723173438e+13	2.699478821177082848e+31	1.302972491526510592e+19	1.135979061939489751e+37
2.194198955071302734e+13	3.232421231818162353e+31	1.328922306511137178e+19	1.304540333306558795e+37
2.520362828195856250e+13	3.887857874101437948e+31	1.356701147193918054e+19	1.498110416545737285e+37
2.895038869269326172e+13	4.706658745024339814e+31	1.386903337989652685e+19	1.720399629166521419e+37
3.325456571431003125e+13	5.751242549926995663e+31	1.420437542530581914e+19	1.975669018274858792e+37
3.819937498965657812e+13	7.114721032409502267e+31	1.458522949470086554e+19	2.268816118720172158e+37
4.388073974923771875e+13	8.944143753964970946e+31	1.502991866867633766e+19	2.605474611447938073e+37
5.040858196973708594e+13	1.141774327409000402e+32	1.555338995181963469e+19	2.992083733966331881e+37
5.790980663172792969e+13	1.451241243523841607e+32	1.612662374383841485e+19	3.436058300104951182e+37
6.652791465983145312e+13	1.679969286188060006e+32	1.649377160110189158e+19	3.945882449997753340e+37
7.643069295157367188e+13	2.222462184175255610e+32	1.724398872607335014e+19	4.531373208565393687e+37
8.781478618948342188e+13	2.989137177191082414e+32	1.817358052227633152e+19	5.203785291317299888e+37
1.009019823737939688e+14	4.065857464050699974e+32	1.930918738457278874e+19	5.975905576446502483e+37
1.159514402179238125e+14	5.574106774102181017e+32	2.069247929888824115e+19	6.862553298992523805e+37
1.332655334000913594e+14	7.684706046419006127e+32	2.237516365297138483e+19	7.880887009687446976e+37
1.531879065976530938e+14	1.067494157815968556e+33	2.444639993509628723e+19	9.050188991460798361e+37
1.761267906113248750e+14	1.499062203089480244e+33	2.704206964617211904e+19	1.039305966847401959e+38
2.025565413511921250e+14	2.140999290361451818e+33	3.039173468135915110e+19	1.193520700729277206e+38
2.330359042716765625e+14	3.133665227496353316e+33	3.488064681774161920e+19	1.370595791988232903e+38
2.682520345113867188e+14	4.727515150173721297e+33	4.111707664690434048e+19	1.573982037390553397e+38
3.090279598956083125e+14	7.357811191394690632e+33	5.000172441012653261e+19	1.807520304971320382e+38
3.564191222377367500e+14	1.175532160520887080e+34	6.278068045938832179e+19	2.075715453264508419e+38
4.117865952621571250e+14	1.907298080064186659e+34	8.098365300140444877e+19	2.383718391897262817e+38
4.769172598812663750e+14	3.104089110250308993e+34	1.062941025569416643e+20	2.737383857332112911e+38
5.542299498999273125e+14	5.007827739895301951e+34	1.402279402852012851e+20	3.143581550658008189e+38
6.469220696051425000e+14	7.940086891043822414e+34	1.838352492862528553e+20	3.609974971076394813e+38
7.593227855817305000e+14	1.230913362505128153e+35	2.374528998370528133e+20	4.145658645282436411e+38
8.970932538695656250e+14	1.862183159176116297e+35	3.006844666060063375e+20	4.760773943343682063e+38
1.067703919100893375e+15	2.750623412241661269e+35	3.725808229734390170e+20	5.467152916096082907e+38
1.280901301845486750e+15	3.974681789062079067e+35	4.518908781288850719e+20	6.278416147325774714e+38
1.549272100735196250e+15	5.633898015194908439e+35	5.373164425049106678e+20	7.209966445482746362e+38
1.889194593132955250e+15	7.856370333895903473e+35	6.276804720655301345e+20	8.279729675485183336e+38
2.321919352564514500e+15	1.080969253208678939e+36	7.220366303588020388e+20	9.508344210678717841e+38
2.874910998802783000e+15	1.471283935636568569e+36	8.196293062471596114e+20	1.091921448332718351e+39
3.583925720456655500e+15	1.985498747930406059e+36	9.199179169979089551e+20	1.253940694079847272e+39
4.495479712962802000e+15	2.661578502672349042e+36	1.022484329995301683e+21	1.439996666145623759e+39
5.670216776826385000e+15	3.549539962270299132e+36	1.127022040573424042e+21	1.653660681764053034e+39
7.187191771732098000e+15	4.715008383043737459e+36	1.233279246227412353e+21	1.899025117365180465e+39
9.149675710397808000e+15	6.244332515196597334e+36	1.341062514571782652e+21	2.180799429518457829e+39
1.169252575406748200e+16	8.250919889161956382e+36	1.450207977650236686e+21	2.504380542231163297e+39
1.499218623440496400e+16	1.088401702637544603e+37	1.560586087908633477e+21	2.875979234918263402e+39
1.927943425315795200e+16	1.433983830425514045e+37	1.672084085431111254e+21	3.302715509248762979e+39
2.485651718115596000e+16	1.887662572896041277e+37	1.784608204887509959e+21	3.792772918674823959e+39
3.211933789511168800e+16	2.483411063846936906e+37	1.898074333709395821e+21	4.355541628600126619e+39
4.158702711813188800e+16	3.265951825503918850e+37	2.012409325462824944e+21	5.001815976670918806e+39
5.394030372256116800e+16	4.294145038871692273e+37	2.127545697809313038e+21	5.743981677891614036e+39
7.007254511460109600e+16	5.645490634965716649e+37	2.243422868505791824e+21	6.596271271014379670e+39
9.115634047644708800e+16	7.422025389385371838e+37	2.359984242115285090e+21	7.575021058935798312e+39
1.187317442154388480e+17	9.758127895392233388e+37	2.477178056300309250e+21	8.698998639987142262e+39
1.548217583816506240e+17	1.283077379124652193e+38	2.594955802456901550e+21	9.989750533567260991e+39

